Transaction_ID,Date,Category,Region,Payment_Mode,Segment,Sales,Profit,Discount,Rating,Latitude,Longitude
6237,2024-09-16 20:00:00,Clothing,Middle East,PayPal,Consumer,2554.19,851.08,0.03,3,33.41307247872015,59.948679365530666
6238,2024-09-16 21:00:00,Groceries,Latin America,Credit Card,Home Office,880.94,1426.79,0.27,3,-7.548109811703661,-67.33619413638036
6239,2024-09-16 22:00:00,Clothing,Asia Pacific,Crypto,Consumer,890.09,677.09,0.16,5,7.880531416203748,116.59549130357078
6240,2024-09-16 23:00:00,Toys,Europe,Bank Transfer,Corporate,4699.38,1243.65,0.14,1,35.19449239941916,5.416825725336148
6241,2024-09-17 00:00:00,Clothing,North America,Crypto,Home Office,4448.7,1128.65,0.26,1,26.225102784904106,-92.54921101473042
6242,2024-09-17 01:00:00,Electronics,Middle East,Debit Card,Corporate,3057.06,697.2,0.1,2,27.081072712798523,49.776201283062
6243,2024-09-17 02:00:00,Books,Latin America,Crypto,Consumer,16.21,721.08,0.17,5,-23.960373074628443,-42.217633023672406
6244,2024-09-17 03:00:00,Clothing,Europe,PayPal,Corporate,2172.15,597.65,0.26,1,48.355720005280205,17.793099948857403
6245,2024-09-17 04:00:00,Electronics,Asia Pacific,Crypto,Home Office,2656.84,303.52,0.1,2,17.21296227548995,111.95304717483225
6246,2024-09-17 05:00:00,Groceries,Latin America,Bank Transfer,Corporate,2252.69,1273.94,0.24,4,7.537117336956456,-55.9190317910201
6247,2024-09-17 06:00:00,Clothing,Latin America,Crypto,Home Office,4627.99,235.31,0.15,4,-10.594991402557937,-49.34219291904317
6248,2024-09-17 07:00:00,Toys,North America,Crypto,Corporate,213.92,1351.07,0.05,1,31.28656247317236,-118.4793983236792
6249,2024-09-17 08:00:00,Toys,Asia Pacific,Bank Transfer,Corporate,3278.09,475.56,0.01,2,11.960632190277135,71.25485167454072
6250,2024-09-17 09:00:00,Toys,Asia Pacific,Crypto,Home Office,1576.04,-57.6,0.22,2,4.675850312814598,103.60595294918585
6251,2024-09-17 10:00:00,Books,Middle East,Bank Transfer,Home Office,2801.79,169.4,0.08,3,26.573974588612558,48.58008595702875
6252,2024-09-17 11:00:00,Clothing,North America,PayPal,Home Office,3283.03,1320.52,0.24,1,34.1850469086925,-109.40421523618144
6253,2024-09-17 12:00:00,Groceries,Middle East,Bank Transfer,Consumer,2209.7,105.51,0.06,3,15.026375620519747,57.02781866536467
6254,2024-09-17 13:00:00,Clothing,North America,PayPal,Corporate,750.39,1082.04,0.17,5,30.78184249814298,-108.51981048295676
6255,2024-09-17 14:00:00,Books,Asia Pacific,PayPal,Home Office,2600.0,192.5,0.03,2,-8.98725097506994,146.5474517992692
6256,2024-09-17 15:00:00,Electronics,North America,Bank Transfer,Consumer,4665.45,698.29,0.22,3,37.36431359184936,-128.6036512403839
6257,2024-09-17 16:00:00,Books,North America,Crypto,Consumer,2684.04,228.33,0.23,2,31.279850813365318,-77.24424612391033
6258,2024-09-17 17:00:00,Toys,North America,Debit Card,Home Office,623.47,433.06,0.27,5,34.39254036708129,-88.6356926619542
6259,2024-09-17 18:00:00,Electronics,Europe,Bank Transfer,Home Office,4122.57,99.72,0.17,3,50.3462676279463,13.596918236798757
6260,2024-09-17 19:00:00,Toys,Europe,Crypto,Home Office,1116.51,789.6,0.03,5,55.83046993787009,-7.982285117224732
6261,2024-09-17 20:00:00,Furniture,Asia Pacific,PayPal,Consumer,1857.38,485.32,0.25,2,35.62118073426324,127.44443261398251
6262,2024-09-17 21:00:00,Books,North America,Credit Card,Consumer,2149.5,484.77,0.09,2,46.59284416588797,-128.9840531192558
6263,2024-09-17 22:00:00,Books,Asia Pacific,Debit Card,Corporate,1705.1,-38.28,0.27,4,-5.7602703362899765,86.4703070777899
6264,2024-09-17 23:00:00,Groceries,Europe,Crypto,Consumer,2028.21,117.81,0.29,2,49.83901994644672,-5.378955227496631
6265,2024-09-18 00:00:00,Clothing,North America,Debit Card,Home Office,3979.45,1032.05,0.04,4,48.288675057864864,-85.08435391934086
6266,2024-09-18 01:00:00,Electronics,Middle East,Credit Card,Corporate,1124.56,367.71,0.02,5,31.15192495244292,49.5962502134721
6267,2024-09-18 02:00:00,Electronics,Europe,Credit Card,Corporate,2357.39,607.31,0.27,1,50.773701735968736,1.052892038740536
6268,2024-09-18 03:00:00,Groceries,Europe,Credit Card,Corporate,109.84,1120.91,0.27,5,57.751032538427694,22.44589084104298
6269,2024-09-18 04:00:00,Groceries,Europe,Bank Transfer,Corporate,2543.25,611.61,0.18,4,45.44350455234775,34.08359879857104
6270,2024-09-18 05:00:00,Clothing,North America,Debit Card,Home Office,567.33,260.97,0.27,1,46.595546955019145,-129.967647149027
6271,2024-09-18 06:00:00,Toys,Latin America,Bank Transfer,Corporate,1418.36,779.72,0.28,4,6.99350140620767,-65.46291223570101
6272,2024-09-18 07:00:00,Clothing,Middle East,Credit Card,Home Office,1631.12,1181.93,0.17,2,23.44293774305681,37.132836523459275
6273,2024-09-18 08:00:00,Books,Middle East,Crypto,Consumer,420.94,859.43,0.21,4,32.5515428144327,48.4801164515027
6274,2024-09-18 09:00:00,Toys,Asia Pacific,Credit Card,Home Office,1809.23,572.29,0.18,1,35.28521071972911,132.46525445467353
6275,2024-09-18 10:00:00,Furniture,North America,Bank Transfer,Corporate,2495.31,101.0,0.05,4,47.44953312007277,-73.1044818439216
6276,2024-09-18 11:00:00,Clothing,Europe,Credit Card,Consumer,2161.17,297.94,0.13,3,57.1476090720563,0.49176398433890967
6277,2024-09-18 12:00:00,Groceries,Latin America,Credit Card,Consumer,1409.32,1413.79,0.2,3,-27.19549867232606,-55.18987312063494
6278,2024-09-18 13:00:00,Toys,North America,Bank Transfer,Consumer,1481.33,1134.89,0.18,5,28.87640580263465,-78.213602732433
6279,2024-09-18 14:00:00,Clothing,North America,Bank Transfer,Corporate,3171.58,40.12,0.06,5,48.686407446282246,-122.72338972668275
6280,2024-09-18 15:00:00,Electronics,Latin America,Crypto,Home Office,3594.8,-91.18,0.27,1,-20.56642684941182,-54.99099566699692
6281,2024-09-18 16:00:00,Furniture,Europe,Bank Transfer,Home Office,2886.89,180.67,0.24,4,53.131447900874434,15.615606812633601
6282,2024-09-18 17:00:00,Books,North America,Crypto,Corporate,4881.18,1410.23,0.02,2,34.22581183496189,-111.63850394493849
6283,2024-09-18 18:00:00,Electronics,Middle East,PayPal,Corporate,4724.92,828.06,0.1,1,28.319362285550852,53.61403720897346
6284,2024-09-18 19:00:00,Electronics,Middle East,PayPal,Consumer,501.36,1241.86,0.3,1,20.77672220924212,43.14989504318876
6285,2024-09-18 20:00:00,Furniture,Latin America,Bank Transfer,Home Office,1314.26,644.36,0.12,1,-11.597305715229986,-61.99132068219483
6286,2024-09-18 21:00:00,Books,Europe,Credit Card,Corporate,4343.29,1222.62,0.2,5,56.066366287365156,11.845477047611165
6287,2024-09-18 22:00:00,Groceries,Latin America,Debit Card,Corporate,158.02,-45.73,0.03,1,9.136373802919266,-67.56146515072717
6288,2024-09-18 23:00:00,Toys,North America,Credit Card,Home Office,2965.06,582.91,0.09,4,42.32052016670687,-84.46382467637507
6289,2024-09-19 00:00:00,Books,Middle East,Bank Transfer,Consumer,4772.95,504.15,0.26,1,27.608079351258276,44.1761940157874
6290,2024-09-19 01:00:00,Clothing,Asia Pacific,Crypto,Consumer,3396.8,1470.47,0.15,2,2.870762678223457,118.34257300322815
6291,2024-09-19 02:00:00,Electronics,Latin America,Credit Card,Consumer,468.75,380.76,0.25,1,-3.654752535609042,-69.69511254541344
6292,2024-09-19 03:00:00,Clothing,Asia Pacific,PayPal,Home Office,3741.61,567.07,0.0,5,6.824455238228158,138.96503893031826
6293,2024-09-19 04:00:00,Groceries,Asia Pacific,Bank Transfer,Corporate,1888.66,1114.08,0.2,5,30.525626891029653,84.70246387819125
6294,2024-09-19 05:00:00,Clothing,Middle East,Credit Card,Corporate,4608.45,1309.14,0.09,2,33.667116687994195,50.700821163298116
6295,2024-09-19 06:00:00,Books,Latin America,Credit Card,Corporate,1438.72,1305.42,0.26,1,-10.129808730870728,-71.96541811777053
6296,2024-09-19 07:00:00,Clothing,Asia Pacific,Crypto,Corporate,2371.43,531.22,0.28,1,26.509758652856334,143.66360948270255
6297,2024-09-19 08:00:00,Groceries,North America,Crypto,Home Office,3735.57,1417.69,0.21,1,26.62370983289164,-98.75532006231661
6298,2024-09-19 09:00:00,Groceries,Europe,Crypto,Consumer,1295.12,945.61,0.04,5,56.92830126064482,37.62614495210717
6299,2024-09-19 10:00:00,Groceries,Europe,Debit Card,Consumer,917.09,1261.82,0.14,1,36.80349393569702,29.552741494580616
6300,2024-09-19 11:00:00,Books,Middle East,Bank Transfer,Consumer,23.51,1382.04,0.14,5,20.628124794683195,48.537608839891604
6301,2024-09-19 12:00:00,Groceries,Latin America,Bank Transfer,Consumer,2444.93,273.76,0.25,5,1.3492993668194657,-58.19461909292612
6302,2024-09-19 13:00:00,Electronics,Latin America,PayPal,Corporate,4643.8,698.72,0.14,4,-25.59760350488205,-56.3786055411125
6303,2024-09-19 14:00:00,Groceries,Europe,PayPal,Corporate,1414.62,840.48,0.1,3,37.94527274346646,7.372188621812612
6304,2024-09-19 15:00:00,Clothing,North America,Bank Transfer,Home Office,226.46,1183.9,0.18,5,38.955774651430204,-70.51510138488322
6305,2024-09-19 16:00:00,Toys,Europe,Credit Card,Consumer,3105.95,541.87,0.19,3,53.173257889037444,5.1651346894083225
6306,2024-09-19 17:00:00,Clothing,Europe,Bank Transfer,Corporate,290.29,236.72,0.24,4,56.91380890354185,1.3073532087384514
6307,2024-09-19 18:00:00,Toys,Latin America,Debit Card,Corporate,2539.49,1089.18,0.27,3,-14.640327479825409,-54.11914737476351
6308,2024-09-19 19:00:00,Clothing,Asia Pacific,PayPal,Corporate,1913.83,847.74,0.27,3,10.528071439144156,128.36615883972271
6309,2024-09-19 20:00:00,Books,North America,PayPal,Consumer,2382.37,1337.28,0.19,2,41.265180815266405,-89.9629308053173
6310,2024-09-19 21:00:00,Clothing,Latin America,PayPal,Corporate,821.58,948.05,0.16,2,-13.189450129262958,-77.79480290872745
6311,2024-09-19 22:00:00,Books,Europe,Bank Transfer,Consumer,460.11,-73.08,0.24,3,56.81768174004826,-6.2988598803235725
6312,2024-09-19 23:00:00,Books,Asia Pacific,PayPal,Consumer,3747.46,1446.64,0.09,5,13.201726216470341,94.15522195344248
6313,2024-09-20 00:00:00,Groceries,North America,PayPal,Home Office,1235.88,848.98,0.23,1,32.40827375786348,-116.40254260109968
6314,2024-09-20 01:00:00,Electronics,Middle East,Bank Transfer,Home Office,4004.12,853.4,0.15,1,20.43305484547512,58.88353229937497
6315,2024-09-20 02:00:00,Toys,North America,Credit Card,Consumer,3794.65,1354.82,0.04,4,49.30132175179893,-95.74452650563168
6316,2024-09-20 03:00:00,Groceries,North America,PayPal,Consumer,999.91,962.09,0.23,5,38.116417705368626,-127.09809476822714
6317,2024-09-20 04:00:00,Groceries,Europe,PayPal,Consumer,4542.37,666.91,0.19,3,55.09338542103143,-1.4724108436595351
6318,2024-09-20 05:00:00,Books,Europe,PayPal,Corporate,814.79,71.66,0.02,2,38.56458526290708,11.203546310068688
6319,2024-09-20 06:00:00,Books,Middle East,Debit Card,Corporate,3987.76,1439.52,0.14,1,21.950816110463187,37.41591494031034
6320,2024-09-20 07:00:00,Toys,Middle East,Bank Transfer,Corporate,2108.46,25.58,0.15,3,17.95868587010103,59.80842800622065
6321,2024-09-20 08:00:00,Clothing,Middle East,PayPal,Home Office,923.25,172.48,0.2,1,29.696513703788888,49.963929892307576
6322,2024-09-20 09:00:00,Clothing,Latin America,Debit Card,Consumer,4691.18,1211.26,0.2,2,-17.855340509142884,-62.862395434471864
6323,2024-09-20 10:00:00,Groceries,Latin America,Credit Card,Corporate,4816.65,684.65,0.06,2,-4.880656184657262,-48.628816802458815
6324,2024-09-20 11:00:00,Furniture,Europe,Credit Card,Corporate,2561.75,185.23,0.01,5,58.66022849006222,-3.86597731476024
6325,2024-09-20 12:00:00,Furniture,Europe,Debit Card,Home Office,2351.18,357.86,0.24,3,39.79104247256878,18.378579698904943
6326,2024-09-20 13:00:00,Clothing,Middle East,Credit Card,Home Office,4505.2,1490.42,0.29,3,33.769867192497074,46.313548509102034
6327,2024-09-20 14:00:00,Furniture,Latin America,Crypto,Consumer,2984.72,834.43,0.28,4,-4.642141273514188,-68.25098103857667
6328,2024-09-20 15:00:00,Clothing,Asia Pacific,Credit Card,Consumer,1337.53,542.58,0.15,4,30.586938454204144,118.42088891395461
6329,2024-09-20 16:00:00,Books,Latin America,Crypto,Corporate,2131.73,1301.95,0.16,2,-14.72766559118683,-58.29514940004292
6330,2024-09-20 17:00:00,Groceries,Europe,Debit Card,Corporate,4181.59,667.51,0.28,5,52.36892981562579,0.6756336118345061
6331,2024-09-20 18:00:00,Electronics,Latin America,Crypto,Corporate,4299.22,392.7,0.16,3,-16.3421966251156,-69.9795809460979
6332,2024-09-20 19:00:00,Groceries,Europe,Credit Card,Corporate,4696.87,162.76,0.08,5,59.003987823520745,-7.851592509216967
6333,2024-09-20 20:00:00,Clothing,Middle East,PayPal,Corporate,1448.42,1091.15,0.2,2,16.128824151893966,43.89340443760759
6334,2024-09-20 21:00:00,Clothing,Middle East,Crypto,Home Office,3402.96,853.96,0.14,2,25.760535947142152,43.22243102226218
6335,2024-09-20 22:00:00,Groceries,Middle East,Credit Card,Consumer,351.26,47.77,0.24,4,32.13864831085211,39.234586693012965
6336,2024-09-20 23:00:00,Toys,Asia Pacific,PayPal,Home Office,3632.25,846.62,0.23,4,8.231303735681404,109.03606068999713
6337,2024-09-21 00:00:00,Clothing,Asia Pacific,Debit Card,Consumer,2820.37,155.12,0.28,3,0.10823231645279208,93.2072258954623
6338,2024-09-21 01:00:00,Furniture,Europe,Debit Card,Consumer,1256.33,1470.75,0.04,5,58.68524431644699,16.011352551837717
6339,2024-09-21 02:00:00,Furniture,North America,Bank Transfer,Consumer,3276.61,315.53,0.16,2,46.74166323673494,-113.83802316106653
6340,2024-09-21 03:00:00,Clothing,Asia Pacific,Debit Card,Home Office,684.56,1013.63,0.24,4,20.618474776545902,131.05958695226101
6341,2024-09-21 04:00:00,Clothing,Europe,Bank Transfer,Corporate,1675.69,949.67,0.13,5,45.5396697055755,21.235660111342362
6342,2024-09-21 05:00:00,Toys,Latin America,Debit Card,Consumer,2010.56,1006.16,0.19,2,4.528779174084484,-74.36859775385618
6343,2024-09-21 06:00:00,Furniture,Middle East,Debit Card,Consumer,3887.91,587.99,0.25,5,22.094835140295388,55.597593218176165
6344,2024-09-21 07:00:00,Clothing,Middle East,Debit Card,Home Office,1550.83,18.93,0.14,1,19.617925667856234,48.902857792260306
6345,2024-09-21 08:00:00,Clothing,Middle East,Bank Transfer,Home Office,254.68,1468.01,0.12,1,23.76031102094511,51.62242787360168
6346,2024-09-21 09:00:00,Toys,Europe,Bank Transfer,Corporate,911.9,206.44,0.05,4,51.70013365062353,18.92406317745298
6347,2024-09-21 10:00:00,Toys,Middle East,Crypto,Corporate,3044.38,1131.55,0.25,1,33.935607655897584,39.383156909530044
6348,2024-09-21 11:00:00,Groceries,Asia Pacific,Credit Card,Consumer,86.1,120.12,0.24,2,31.754348552045997,109.15343870980598
6349,2024-09-21 12:00:00,Toys,Latin America,Credit Card,Home Office,3963.24,349.92,0.22,4,-3.5275148200510777,-69.0501248171881
6350,2024-09-21 13:00:00,Electronics,Middle East,Credit Card,Corporate,4506.59,795.82,0.12,5,16.892262060726473,54.44265099713655
6351,2024-09-21 14:00:00,Furniture,Europe,Debit Card,Corporate,2482.03,561.55,0.17,3,41.293763386118975,9.514652360404689
6352,2024-09-21 15:00:00,Groceries,Latin America,Credit Card,Corporate,3541.08,1433.23,0.04,1,-28.09901793224538,-53.991843451599195
6353,2024-09-21 16:00:00,Electronics,Middle East,Bank Transfer,Home Office,2318.76,1256.3,0.1,1,28.748972894306235,57.54148580126576
6354,2024-09-21 17:00:00,Clothing,North America,Crypto,Home Office,1550.73,1374.86,0.13,4,47.27551548240149,-87.69185700016341
6355,2024-09-21 18:00:00,Clothing,Middle East,PayPal,Home Office,832.68,925.11,0.01,2,21.442581147384857,44.36565593096207
6356,2024-09-21 19:00:00,Groceries,Asia Pacific,Crypto,Home Office,2595.63,250.27,0.03,1,9.085086808234315,80.37058002753598
6357,2024-09-21 20:00:00,Toys,Latin America,Credit Card,Home Office,4650.15,729.6,0.25,5,7.891478425151185,-47.27342190131155
6358,2024-09-21 21:00:00,Clothing,Asia Pacific,Credit Card,Consumer,4450.96,1124.85,0.29,2,-2.736511880797229,145.7171036244212
6359,2024-09-21 22:00:00,Books,North America,Bank Transfer,Consumer,4598.93,3.55,0.1,1,46.08060288116352,-74.86880210599986
6360,2024-09-21 23:00:00,Groceries,North America,Crypto,Home Office,4832.4,1280.99,0.03,1,32.14111017279282,-109.86580365121273
6361,2024-09-22 00:00:00,Electronics,Asia Pacific,Bank Transfer,Consumer,835.14,910.16,0.28,5,13.496271727210448,87.93605332617987
6362,2024-09-22 01:00:00,Groceries,Latin America,Bank Transfer,Home Office,741.16,1057.71,0.27,1,-11.383096439240358,-79.63193257696288
6363,2024-09-22 02:00:00,Furniture,North America,PayPal,Consumer,2144.53,1010.87,0.2,2,46.93841427511708,-120.2623575908789
6364,2024-09-22 03:00:00,Toys,North America,Bank Transfer,Consumer,3449.66,1256.42,0.1,3,37.52119572271129,-74.27041043630496
6365,2024-09-22 04:00:00,Toys,Middle East,Bank Transfer,Corporate,2204.07,40.03,0.03,3,31.419650852232127,54.403114451308106
6366,2024-09-22 05:00:00,Groceries,Europe,PayPal,Home Office,4462.85,503.27,0.28,1,50.13614098270624,11.813674294216135
6367,2024-09-22 06:00:00,Clothing,North America,Debit Card,Consumer,3589.81,704.19,0.28,4,36.150934275965845,-124.7820638197256
6368,2024-09-22 07:00:00,Clothing,Latin America,Debit Card,Consumer,3173.51,774.56,0.22,2,-27.408561788401453,-46.26245924170593
6369,2024-09-22 08:00:00,Books,Latin America,PayPal,Corporate,364.48,1408.09,0.28,3,-13.653916495945523,-77.83935814490259
6370,2024-09-22 09:00:00,Books,Middle East,Bank Transfer,Consumer,884.92,-32.06,0.04,4,28.26108548395304,52.08256001204089
6371,2024-09-22 10:00:00,Toys,Latin America,Credit Card,Corporate,2146.49,1286.23,0.03,3,-20.902385674839685,-63.571216408437266
6372,2024-09-22 11:00:00,Books,Middle East,Crypto,Consumer,4882.11,783.04,0.06,4,26.468481370747412,49.90704413655736
6373,2024-09-22 12:00:00,Electronics,North America,Credit Card,Corporate,1678.7,787.41,0.06,1,37.77788731502026,-108.14821233563384
6374,2024-09-22 13:00:00,Books,North America,Credit Card,Corporate,3153.58,412.53,0.25,4,26.720501516264733,-128.66298308584516
6375,2024-09-22 14:00:00,Electronics,North America,Bank Transfer,Home Office,4944.64,929.79,0.28,1,36.48836845196319,-117.82343998229192
6376,2024-09-22 15:00:00,Books,North America,Crypto,Home Office,1327.49,934.26,0.06,4,48.4622211333715,-91.5749789361255
6377,2024-09-22 16:00:00,Toys,Europe,Crypto,Consumer,841.67,202.87,0.14,4,49.63770294293035,10.327592618079997
6378,2024-09-22 17:00:00,Toys,Europe,Debit Card,Home Office,2736.2,983.21,0.14,4,43.23813148357768,-1.009601705475463
6379,2024-09-22 18:00:00,Electronics,North America,PayPal,Home Office,2763.93,326.73,0.05,2,26.503577122678124,-91.93014146764533
6380,2024-09-22 19:00:00,Groceries,Latin America,Bank Transfer,Home Office,4610.21,1002.06,0.26,3,1.1680180449815794,-45.689493342887815
6381,2024-09-22 20:00:00,Toys,Middle East,Crypto,Consumer,141.89,879.11,0.16,4,29.48615662904033,57.42377204745497
6382,2024-09-22 21:00:00,Groceries,Asia Pacific,Bank Transfer,Consumer,2042.81,1045.52,0.17,1,39.140325573320624,146.93343743311115
6383,2024-09-22 22:00:00,Clothing,Middle East,Debit Card,Home Office,1568.62,-68.48,0.08,4,26.844605668850846,40.60500008129242
6384,2024-09-22 23:00:00,Electronics,Asia Pacific,Credit Card,Home Office,2859.55,100.58,0.17,2,-4.682228376283584,149.5139998485135
6385,2024-09-23 00:00:00,Toys,Asia Pacific,Crypto,Consumer,56.56,1244.32,0.24,2,5.41951157177791,72.71768474039334
6386,2024-09-23 01:00:00,Furniture,North America,Debit Card,Home Office,3558.21,509.16,0.09,2,34.77615241019368,-85.11401588495977
6387,2024-09-23 02:00:00,Clothing,Asia Pacific,Bank Transfer,Corporate,2430.1,1238.75,0.03,4,34.5399993246611,108.20510773133196
6388,2024-09-23 03:00:00,Groceries,North America,Debit Card,Consumer,3506.44,0.28,0.18,4,32.35072287806916,-83.29574791034399
6389,2024-09-23 04:00:00,Toys,Europe,Debit Card,Consumer,2244.55,1130.99,0.19,4,47.59420881227546,-5.698520440100338
6390,2024-09-23 05:00:00,Electronics,Latin America,Debit Card,Corporate,2376.22,34.03,0.06,3,5.509988255266606,-53.76771813490086
6391,2024-09-23 06:00:00,Books,Asia Pacific,Debit Card,Home Office,4478.79,649.32,0.07,4,-8.159394072657596,70.72453912348776
6392,2024-09-23 07:00:00,Furniture,Latin America,Debit Card,Corporate,1062.38,1400.12,0.05,5,-26.49113705693685,-47.12178432915182
6393,2024-09-23 08:00:00,Groceries,North America,Debit Card,Home Office,1095.27,24.28,0.28,2,37.03269228600688,-109.88192828165776
6394,2024-09-23 09:00:00,Clothing,Asia Pacific,PayPal,Home Office,2801.79,461.06,0.06,4,2.464670618798902,110.54863872306004
6395,2024-09-23 10:00:00,Electronics,Middle East,Bank Transfer,Consumer,3304.52,729.36,0.0,3,16.660804496365373,50.42951150077288
6396,2024-09-23 11:00:00,Furniture,Europe,Credit Card,Consumer,1779.89,1339.13,0.25,1,44.513184706114465,32.92200164027486
6397,2024-09-23 12:00:00,Electronics,Europe,Bank Transfer,Home Office,2602.36,432.17,0.24,2,53.860671354941054,-9.08169122129885
6398,2024-09-23 13:00:00,Toys,Asia Pacific,Crypto,Corporate,1147.0,1191.27,0.14,4,-1.6750968310285472,107.92276111607539
6399,2024-09-23 14:00:00,Books,Europe,Crypto,Consumer,688.19,1049.08,0.24,4,51.467006628995335,25.756297479802775
6400,2024-09-23 15:00:00,Clothing,Middle East,Bank Transfer,Home Office,1198.93,391.31,0.13,1,31.324865259370426,36.23046536650214
6401,2024-09-23 16:00:00,Electronics,Latin America,Debit Card,Consumer,4582.7,445.3,0.07,3,-29.260671999470944,-55.979770667770744
6402,2024-09-23 17:00:00,Groceries,Middle East,PayPal,Consumer,4011.07,205.62,0.13,5,29.476538943889093,54.667403061028544
6403,2024-09-23 18:00:00,Toys,Europe,Credit Card,Consumer,709.83,1008.74,0.15,1,38.89288961430084,38.43680085842813
6404,2024-09-23 19:00:00,Toys,Latin America,Debit Card,Corporate,242.34,800.96,0.0,3,-20.822836472214608,-69.98678480196679
6405,2024-09-23 20:00:00,Clothing,Middle East,Bank Transfer,Corporate,474.99,147.92,0.03,3,18.085780789347766,36.08118607640305
6406,2024-09-23 21:00:00,Toys,North America,Bank Transfer,Home Office,1474.23,892.11,0.26,4,45.24310312009701,-129.66138778488116
6407,2024-09-23 22:00:00,Groceries,North America,PayPal,Corporate,4058.68,697.84,0.12,4,36.59449654855825,-124.48196896925894
6408,2024-09-23 23:00:00,Electronics,Latin America,PayPal,Home Office,1613.66,48.14,0.1,2,-28.208186114177817,-42.61372285591324
6409,2024-09-24 00:00:00,Clothing,Latin America,Bank Transfer,Home Office,936.42,1425.93,0.27,4,3.0159931449153916,-64.2049496262591
6410,2024-09-24 01:00:00,Toys,Latin America,Debit Card,Consumer,1985.25,1235.61,0.05,4,-11.656250834653928,-45.275497638772066
6411,2024-09-24 02:00:00,Toys,North America,Debit Card,Consumer,629.03,13.64,0.07,3,44.920923000095996,-88.50309975226139
6412,2024-09-24 03:00:00,Groceries,Middle East,Debit Card,Corporate,2356.38,1390.03,0.25,4,25.731307599246502,50.195560933489105
6413,2024-09-24 04:00:00,Books,Latin America,Credit Card,Home Office,3381.02,1366.68,0.08,4,-14.265665868217647,-58.87611902389321
6414,2024-09-24 05:00:00,Books,North America,Credit Card,Home Office,1850.55,-32.51,0.19,4,38.49244489069457,-78.1096231442384
6415,2024-09-24 06:00:00,Toys,Latin America,Debit Card,Consumer,876.32,222.37,0.22,5,-21.25383765065482,-70.13513470741839
6416,2024-09-24 07:00:00,Electronics,Latin America,Bank Transfer,Consumer,2271.46,1023.85,0.07,5,-21.562497236339443,-56.8332890345555
6417,2024-09-24 08:00:00,Clothing,Latin America,PayPal,Consumer,3814.82,1395.32,0.08,2,-2.193691386147883,-70.45989876464076
6418,2024-09-24 09:00:00,Toys,North America,Crypto,Corporate,392.21,1216.98,0.15,1,41.92403828231425,-92.31453248621918
6419,2024-09-24 10:00:00,Furniture,Middle East,PayPal,Home Office,363.98,351.04,0.24,3,21.42156341127034,40.745471079674594
6420,2024-09-24 11:00:00,Clothing,North America,PayPal,Home Office,1597.37,-46.5,0.17,2,47.045148833270616,-95.8198678215393
6421,2024-09-24 12:00:00,Books,North America,Crypto,Home Office,2081.11,656.62,0.02,3,42.597480298288836,-74.47967078970235
6422,2024-09-24 13:00:00,Toys,Latin America,Debit Card,Consumer,1090.19,47.14,0.11,1,-21.784097994969926,-65.97782920834898
6423,2024-09-24 14:00:00,Groceries,Asia Pacific,PayPal,Corporate,144.28,292.47,0.1,1,11.722502762607359,88.63156085730321
6424,2024-09-24 15:00:00,Furniture,Asia Pacific,Crypto,Corporate,1105.6,924.16,0.24,2,32.021026987598255,76.67224872742885
6425,2024-09-24 16:00:00,Toys,Asia Pacific,Bank Transfer,Consumer,2182.5,692.03,0.09,5,1.9579715919332479,85.28273091189824
6426,2024-09-24 17:00:00,Electronics,North America,Bank Transfer,Corporate,406.34,502.75,0.27,5,48.8347932170471,-92.35875027482615
6427,2024-09-24 18:00:00,Furniture,Latin America,Bank Transfer,Corporate,3582.3,1387.94,0.1,5,-1.3513915975330129,-75.66315597564218
6428,2024-09-24 19:00:00,Toys,Asia Pacific,Debit Card,Home Office,2764.98,208.75,0.06,4,-0.2994721494008008,134.79107771236954
6429,2024-09-24 20:00:00,Electronics,Europe,PayPal,Consumer,2177.86,679.97,0.16,4,49.19327146493298,-7.743923766360513
6430,2024-09-24 21:00:00,Furniture,Europe,PayPal,Consumer,2598.37,817.59,0.12,2,49.141744152959696,13.769271841696622
6431,2024-09-24 22:00:00,Electronics,Europe,Credit Card,Consumer,3282.47,415.11,0.19,4,38.84234246947308,19.64704161444893
6432,2024-09-24 23:00:00,Electronics,Middle East,Bank Transfer,Consumer,4974.04,1028.48,0.27,3,18.476352628308867,55.286252655074975
6433,2024-09-25 00:00:00,Furniture,Latin America,Debit Card,Home Office,3877.85,1287.65,0.28,2,-5.260426838345474,-45.147531201565286
6434,2024-09-25 01:00:00,Furniture,North America,Crypto,Corporate,2706.41,766.37,0.07,2,35.616656576357116,-99.28474663711916
6435,2024-09-25 02:00:00,Electronics,North America,Debit Card,Corporate,3854.96,1150.14,0.05,1,44.01461145911604,-97.22342855785692
6436,2024-09-25 03:00:00,Books,Latin America,PayPal,Home Office,2381.37,-2.46,0.28,1,-7.120632529394481,-57.866440503893834
6437,2024-09-25 04:00:00,Furniture,Middle East,Bank Transfer,Corporate,1561.43,146.05,0.24,2,24.82630997478161,55.14242477826626
6438,2024-09-25 05:00:00,Toys,Latin America,Credit Card,Consumer,1317.19,639.24,0.08,5,-10.591534330246756,-43.96821816322888
6439,2024-09-25 06:00:00,Clothing,Middle East,Debit Card,Home Office,2003.4,1373.63,0.24,1,31.172332920580864,52.31100141097794
